"participant";"prime_category";"prime_context";"prime_filename";"target_category";"target_context";"target_filename";"congruency";"mask_contrast";"soa";"iti";"task";"accuracy";"rt"
"3944";"5";"indoor";"church";"SHINEd_church10.jpg";"outdoor";"mountain";"SHINEd_mountains03.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.05;"vis";"correct";1459.5889383927
"3945";"5";"outdoor";"constructionsite";"SHINEd_construction02.jpg";"indoor";"corridor";"SHINEd_corridor06.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.15;"vis";"correct";1041.63745189362
"3946";"5";"outdoor";"woods";"SHINEd_woods10.jpg";"indoor";"bedroom";"SHINEd_bedroom03.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.15;"vis";"correct";787.651987408026
"3947";"5";"outdoor";"constructionsite";"SHINEd_construction09.jpg";"indoor";"bathroom";"SHINEd_bathroom07.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.1;"vis";"correct";921.629941745778
"3948";"5";"indoor";"church";"SHINEd_church14.jpg";"indoor";"bathroom";"SHINEd_bathroom07.jpg";"congruent";"100% (low prime visibility)";"400 ms";1;"vis";"wrong";753.648647085356
"3949";"5";"indoor";"restaurant";"SHINEd_restaurant10.jpg";"outdoor";"tenniscourt";"SHINEd_tenniscourt01.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.15;"vis";"correct";1157.64478213532
"3950";"5";"outdoor";"garden";"SHINEd_garden14.jpg";"outdoor";"street";"SHINEd_street07.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.25;"vis";"correct";1405.61639329462
"3951";"5";"indoor";"library";"SHINEd_library10.jpg";"outdoor";"garden";"SHINEd_garden08.jpg";"incongruent";"100% (low prime visibility)";"200 ms";0.9;"vis";"correct";857.646985674364
"3952";"5";"indoor";"bathroom";"SHINEd_bathroom05.jpg";"indoor";"lobby";"SHINEd_lobby04.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.5;"vis";"correct";905.637674059108
"3953";"5";"outdoor";"street";"SHINEd_street03.jpg";"outdoor";"woods";"SHINEd_woods04.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.2;"vis";"wrong";709.679268446052
"3954";"5";"outdoor";"bridge";"SHINEd_bridge10.jpg";"outdoor";"train";"SHINEd_train05.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.05;"vis";"correct";589.653345152328
"3955";"5";"indoor";"concerthall";"SHINEd_concerthall03.jpg";"indoor";"diningroom";"SHINEd_diningroom03.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.4;"vis";"correct";887.647127547098
"3956";"5";"indoor";"church";"SHINEd_church10.jpg";"indoor";"corridor";"SHINEd_corridor08.jpg";"congruent";"100% (low prime visibility)";"200 ms";0.8;"vis";"correct";813.648930827185
"3957";"5";"indoor";"lobby";"SHINEd_lobby14.jpg";"outdoor";"parking";"SHINEd_parking07.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.4;"vis";"correct";923.672895081836
"3958";"5";"outdoor";"house";"SHINEd_house02.jpg";"indoor";"bathroom";"SHINEd_bathroom02.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1;"vis";"wrong";1067.66548635642
"3959";"5";"indoor";"classroom";"SHINEd_classroom07.jpg";"outdoor";"seaport";"SHINEd_seaport07.jpg";"incongruent";"20% (high prime visibility)";"200 ms";0.9;"vis";"wrong";953.692959370528
"3960";"5";"indoor";"church";"SHINEd_church10.jpg";"outdoor";"mountain";"SHINEd_mountains03.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.15;"vis";"correct";981.641695972939
"3961";"5";"outdoor";"street";"SHINEd_street15.jpg";"indoor";"corridor";"SHINEd_corridor08.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.3;"vis";"correct";1353.6946497552
"3962";"5";"outdoor";"parking";"SHINEd_parking05.jpg";"outdoor";"seaport";"SHINEd_seaport07.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.4;"vis";"correct";1387.68651959981
"3963";"5";"outdoor";"shopfront";"SHINEd_shopfront01.jpg";"indoor";"livingroom";"SHINEd_livingroom05.jpg";"incongruent";"100% (low prime visibility)";"200 ms";0.85;"vis";"correct";811.684157884883
"3964";"5";"indoor";"bedroom";"SHINEd_bedroom09.jpg";"outdoor";"gasstation";"SHINEd_gasstation07.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.25;"vis";"correct";911.65182923578
"3965";"5";"indoor";"lobby";"SHINEd_lobby15.jpg";"outdoor";"street";"SHINEd_street01.jpg";"incongruent";"100% (low prime visibility)";"200 ms";0.8;"vis";"wrong";1393.67350784596
"3966";"5";"outdoor";"train";"SHINEd_train06.jpg";"outdoor";"garden";"SHINEd_garden02.jpg";"congruent";"100% (low prime visibility)";"400 ms";0.85;"vis";"correct";497.673657566338
"3967";"5";"indoor";"classroom";"SHINEd_classroom07.jpg";"outdoor";"seaport";"SHINEd_seaport07.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.25;"vis";"wrong";923.707306526921
"3968";"5";"indoor";"library";"SHINEd_library06.jpg";"outdoor";"playground";"SHINEd_playground02.jpg";"incongruent";"100% (low prime visibility)";"400 ms";0.85;"vis";"correct";633.715091364138
"3969";"5";"indoor";"kitchen";"SHINEd_kitchen02.jpg";"outdoor";"woods";"SHINEd_woods06.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.3;"vis";"wrong";511.717150617187
"3970";"5";"outdoor";"garden";"SHINEd_garden14.jpg";"indoor";"lobby";"SHINEd_lobby02.jpg";"incongruent";"100% (low prime visibility)";"200 ms";0.8;"vis";"wrong";1097.649026211
"3971";"5";"outdoor";"woods";"SHINEd_woods03.jpg";"outdoor";"campsite";"SHINEd_campsite03.jpg";"congruent";"20% (high prime visibility)";"200 ms";0.9;"vis";"correct";691.695966444968
"3972";"5";"outdoor";"gasstation";"SHINEd_gasstation09.jpg";"outdoor";"mountain";"SHINEd_mountains03.jpg";"congruent";"100% (low prime visibility)";"400 ms";1;"vis";"correct";441.718530095386
"3973";"5";"indoor";"bar";"SHINEd_bar01.jpg";"outdoor";"train";"SHINEd_train08.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.05;"vis";"correct";1143.69305294531
"3974";"5";"outdoor";"tenniscourt";"SHINEd_tenniscourt03.jpg";"outdoor";"bridge";"SHINEd_bridge01.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.45;"vis";"correct";609.716728624335
"3975";"5";"indoor";"concerthall";"SHINEd_concerthall03.jpg";"indoor";"diningroom";"SHINEd_diningroom03.jpg";"congruent";"100% (low prime visibility)";"200 ms";0.95;"vis";"wrong";1257.69999137992
"3976";"5";"indoor";"library";"SHINEd_library06.jpg";"indoor";"kitchen";"SHINEd_kitchen05.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.2;"vis";"correct";501.702815534372
"3977";"5";"outdoor";"street";"SHINEd_street03.jpg";"outdoor";"woods";"SHINEd_woods04.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.5;"vis";"correct";1045.69226751846
"3978";"5";"outdoor";"garden";"SHINEd_garden05.jpg";"outdoor";"woods";"SHINEd_woods06.jpg";"congruent";"100% (low prime visibility)";"200 ms";0.8;"vis";"wrong";845.701383532287
"3979";"5";"outdoor";"seaport";"SHINEd_seaport14.jpg";"outdoor";"gasstation";"SHINEd_gasstation07.jpg";"congruent";"100% (low prime visibility)";"400 ms";0.9;"vis";"wrong";1041.71442486768
"3980";"5";"indoor";"diningroom";"SHINEd_diningroom13.jpg";"outdoor";"campsite";"SHINEd_campsite01.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1;"vis";"correct";913.733118133678
"3981";"5";"outdoor";"campsite";"SHINEd_campsite10.jpg";"outdoor";"tenniscourt";"SHINEd_tenniscourt06.jpg";"congruent";"20% (high prime visibility)";"400 ms";0.9;"vis";"wrong";1007.73070510695
"3982";"5";"outdoor";"bridge";"SHINEd_bridge10.jpg";"outdoor";"train";"SHINEd_train05.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.35;"vis";"correct";839.746995607129
"3983";"5";"outdoor";"parking";"SHINEd_parking13.jpg";"outdoor";"constructionsite";"SHINEd_construction05.jpg";"congruent";"20% (high prime visibility)";"200 ms";0.8;"vis";"wrong";1079.72217106726
"3984";"5";"outdoor";"shopfront";"SHINEd_shopfront11.jpg";"outdoor";"tenniscourt";"SHINEd_tenniscourt01.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.15;"vis";"wrong";689.717006331193
"3985";"5";"indoor";"church";"SHINEd_church14.jpg";"outdoor";"house";"SHINEd_house05.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.05;"vis";"wrong";1421.73785483828
"3986";"5";"outdoor";"campsite";"SHINEd_campsite10.jpg";"outdoor";"tenniscourt";"SHINEd_tenniscourt06.jpg";"congruent";"100% (low prime visibility)";"400 ms";0.9;"vis";"correct";1773.7210862033
"3987";"5";"indoor";"office";"SHINEd_office13.jpg";"indoor";"library";"SHINEd_library03.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.3;"vis";"correct";807.741028540477
"3988";"5";"outdoor";"gasstation";"SHINEd_gasstation05.jpg";"outdoor";"mountain";"SHINEd_mountains01.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.1;"vis";"wrong";913.761190629884
"3989";"5";"outdoor";"mountain";"SHINEd_mountains02.jpg";"indoor";"classroom";"SHINEd_classroom03.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.05;"vis";"correct";1321.73184792919
"3990";"5";"indoor";"kitchen";"SHINEd_kitchen09.jpg";"indoor";"staircase";"SHINEd_staircase07.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.25;"vis";"wrong";1127.75753396272
"3991";"5";"outdoor";"tenniscourt";"SHINEd_tenniscourt08.jpg";"indoor";"staircase";"SHINEd_staircase07.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.15;"vis";"wrong";1559.73500593609
"3992";"5";"indoor";"livingroom";"SHINEd_livingroom13.jpg";"indoor";"bar";"SHINEd_bar03.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.5;"vis";"wrong";1299.76134578465
"3993";"5";"outdoor";"woods";"SHINEd_woods03.jpg";"outdoor";"campsite";"SHINEd_campsite03.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.35;"vis";"wrong";1033.76598408431
"3994";"5";"outdoor";"shopfront";"SHINEd_shopfront11.jpg";"outdoor";"tenniscourt";"SHINEd_tenniscourt01.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.05;"vis";"correct";1577.72102462332
"3995";"5";"outdoor";"parking";"SHINEd_parking05.jpg";"indoor";"lobby";"SHINEd_lobby04.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.35;"vis";"correct";991.753530157439
"3996";"5";"indoor";"library";"SHINEd_library10.jpg";"indoor";"staircase";"SHINEd_staircase03.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.3;"vis";"wrong";1077.77792425259
"3997";"5";"indoor";"livingroom";"SHINEd_livingroom14.jpg";"indoor";"kitchen";"SHINEd_kitchen07.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.15;"vis";"correct";1353.75683184611
"3998";"5";"outdoor";"house";"SHINEd_house11.jpg";"indoor";"staircase";"SHINEd_staircase03.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.45;"vis";"correct";1353.76498192636
"3999";"5";"outdoor";"mountain";"SHINEd_mountains02.jpg";"indoor";"classroom";"SHINEd_classroom03.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.35;"vis";"correct";1349.74548331593
"4000";"5";"outdoor";"bridge";"SHINEd_bridge03.jpg";"outdoor";"seaport";"SHINEd_seaport05.jpg";"congruent";"20% (high prime visibility)";"200 ms";0.95;"vis";"correct";1177.7658198771
"4001";"5";"outdoor";"tenniscourt";"SHINEd_tenniscourt03.jpg";"outdoor";"bridge";"SHINEd_bridge01.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.35;"vis";"wrong";815.765234881837
"4002";"5";"indoor";"kitchen";"SHINEd_kitchen09.jpg";"indoor";"staircase";"SHINEd_staircase07.jpg";"congruent";"20% (high prime visibility)";"200 ms";1;"vis";"correct";709.785823190032
"4003";"5";"indoor";"kitchen";"SHINEd_kitchen02.jpg";"indoor";"concerthall";"SHINEd_concerthall04.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.5;"vis";"correct";291.875388942572
"4004";"5";"outdoor";"gasstation";"SHINEd_gasstation05.jpg";"indoor";"restaurant";"SHINEd_restaurant05.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.1;"vis";"wrong";1263.77240453803
"4005";"5";"outdoor";"playground";"SHINEd_playground07.jpg";"outdoor";"campsite";"SHINEd_campsite01.jpg";"congruent";"20% (high prime visibility)";"400 ms";0.9;"vis";"wrong";959.758429864451
"4006";"5";"indoor";"staircase";"SHINEd_staircase02.jpg";"indoor";"office";"SHINEd_office04.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.15;"vis";"correct";849.8035903649
"4007";"5";"outdoor";"parking";"SHINEd_parking13.jpg";"outdoor";"constructionsite";"SHINEd_construction05.jpg";"congruent";"100% (low prime visibility)";"200 ms";0.95;"vis";"wrong";1089.79687711326
"4008";"5";"indoor";"corridor";"SHINEd_corridor01.jpg";"indoor";"livingroom";"SHINEd_livingroom03.jpg";"congruent";"100% (low prime visibility)";"400 ms";0.95;"vis";"correct";345.829520902043
"4009";"5";"indoor";"concerthall";"SHINEd_concerthall14.jpg";"indoor";"restaurant";"SHINEd_restaurant05.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.45;"vis";"correct";1145.79094385408
"4010";"5";"outdoor";"campsite";"SHINEd_campsite10.jpg";"indoor";"bedroom";"SHINEd_bedroom01.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.4;"vis";"correct";1381.78374884592
"4011";"5";"indoor";"office";"SHINEd_office13.jpg";"outdoor";"shopfront";"SHINEd_shopfront07.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.4;"vis";"correct";561.811767005565
"4012";"5";"outdoor";"tenniscourt";"SHINEd_tenniscourt08.jpg";"outdoor";"shopfront";"SHINEd_shopfront07.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.35;"vis";"correct";651.829700200324
"4013";"5";"outdoor";"shopfront";"SHINEd_shopfront01.jpg";"outdoor";"bridge";"SHINEd_bridge08.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.35;"vis";"correct";443.808572781563
"4014";"5";"indoor";"staircase";"SHINEd_staircase02.jpg";"indoor";"office";"SHINEd_office04.jpg";"congruent";"100% (low prime visibility)";"200 ms";0.95;"vis";"wrong";789.837718068156
"4015";"5";"outdoor";"gasstation";"SHINEd_gasstation05.jpg";"outdoor";"mountain";"SHINEd_mountains01.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.15;"vis";"wrong";601.840129285847
"4016";"5";"indoor";"bathroom";"SHINEd_bathroom06.jpg";"outdoor";"house";"SHINEd_house07.jpg";"incongruent";"20% (high prime visibility)";"400 ms";0.95;"vis";"correct";539.803533010854
"4017";"5";"indoor";"staircase";"SHINEd_staircase02.jpg";"outdoor";"playground";"SHINEd_playground04.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1;"vis";"correct";527.83227321197
"4018";"5";"outdoor";"bridge";"SHINEd_bridge03.jpg";"indoor";"bar";"SHINEd_bar07.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1.15;"vis";"correct";839.826987132255
"4019";"5";"indoor";"livingroom";"SHINEd_livingroom13.jpg";"indoor";"bar";"SHINEd_bar03.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.05;"vis";"correct";477.84240043984
"4020";"5";"outdoor";"seaport";"SHINEd_seaport14.jpg";"indoor";"kitchen";"SHINEd_kitchen07.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.5;"vis";"wrong";387.897817963676
"4021";"5";"indoor";"bathroom";"SHINEd_bathroom06.jpg";"indoor";"office";"SHINEd_office08.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.45;"vis";"wrong";843.8642951769
"4022";"5";"indoor";"diningroom";"SHINEd_diningroom13.jpg";"indoor";"restaurant";"SHINEd_restaurant01.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.2;"vis";"correct";355.914791864052
"4023";"5";"outdoor";"woods";"SHINEd_woods03.jpg";"indoor";"concerthall";"SHINEd_concerthall01.jpg";"incongruent";"100% (low prime visibility)";"200 ms";0.95;"vis";"wrong";1861.82043024019
"4024";"5";"indoor";"concerthall";"SHINEd_concerthall14.jpg";"outdoor";"constructionsite";"SHINEd_construction05.jpg";"incongruent";"100% (low prime visibility)";"200 ms";0.9;"vis";"wrong";981.84846651202
"4025";"5";"indoor";"corridor";"SHINEd_corridor01.jpg";"outdoor";"gasstation";"SHINEd_gasstation04.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1;"vis";"correct";1073.85924514529
"4026";"5";"outdoor";"seaport";"SHINEd_seaport03.jpg";"outdoor";"train";"SHINEd_train08.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.45;"vis";"wrong";1025.83565458917
"4027";"5";"outdoor";"bridge";"SHINEd_bridge03.jpg";"indoor";"bar";"SHINEd_bar07.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.5;"vis";"correct";1329.84872369343
"4028";"5";"indoor";"diningroom";"SHINEd_diningroom01.jpg";"outdoor";"bridge";"SHINEd_bridge08.jpg";"incongruent";"100% (low prime visibility)";"400 ms";1.4;"vis";"correct";1071.85432551705
"4029";"5";"indoor";"lobby";"SHINEd_lobby14.jpg";"indoor";"church";"SHINEd_church03.jpg";"congruent";"20% (high prime visibility)";"200 ms";0.95;"vis";"correct";1155.83818111554
"4030";"5";"outdoor";"train";"SHINEd_train06.jpg";"outdoor";"garden";"SHINEd_garden02.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.45;"vis";"correct";395.849579152127
"4031";"5";"indoor";"church";"SHINEd_church10.jpg";"indoor";"corridor";"SHINEd_corridor08.jpg";"congruent";"20% (high prime visibility)";"200 ms";1.4;"vis";"correct";1875.87207337128
"4032";"5";"indoor";"library";"SHINEd_library06.jpg";"outdoor";"playground";"SHINEd_playground02.jpg";"incongruent";"20% (high prime visibility)";"400 ms";0.85;"vis";"correct";651.880713663559
"4033";"5";"outdoor";"parking";"SHINEd_parking13.jpg";"indoor";"concerthall";"SHINEd_concerthall04.jpg";"incongruent";"100% (low prime visibility)";"200 ms";0.8;"vis";"correct";961.886506254814
"4034";"5";"indoor";"diningroom";"SHINEd_diningroom13.jpg";"outdoor";"campsite";"SHINEd_campsite01.jpg";"incongruent";"100% (low prime visibility)";"200 ms";1.1;"vis";"correct";925.893339041068
"4035";"5";"indoor";"bedroom";"SHINEd_bedroom05.jpg";"indoor";"classroom";"SHINEd_classroom03.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.3;"vis";"correct";849.870602130977
"4036";"5";"indoor";"diningroom";"SHINEd_diningroom01.jpg";"outdoor";"bridge";"SHINEd_bridge08.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1;"vis";"correct";407.909282410401
"4037";"5";"indoor";"library";"SHINEd_library06.jpg";"indoor";"kitchen";"SHINEd_kitchen05.jpg";"congruent";"100% (low prime visibility)";"400 ms";0.9;"vis";"correct";209.933581118094
"4038";"5";"indoor";"restaurant";"SHINEd_restaurant10.jpg";"indoor";"bedroom";"SHINEd_bedroom03.jpg";"congruent";"100% (low prime visibility)";"200 ms";1;"vis";"correct";1753.86688810977
"4039";"5";"indoor";"livingroom";"SHINEd_livingroom13.jpg";"outdoor";"street";"SHINEd_street07.jpg";"incongruent";"20% (high prime visibility)";"400 ms";1;"vis";"correct";603.898477216717
"4040";"5";"indoor";"office";"SHINEd_office03.jpg";"indoor";"bar";"SHINEd_bar07.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.1;"vis";"correct";743.915036968247
"4041";"5";"indoor";"livingroom";"SHINEd_livingroom14.jpg";"indoor";"kitchen";"SHINEd_kitchen07.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.3;"vis";"correct";503.951633843826
"4042";"5";"outdoor";"playground";"SHINEd_playground13.jpg";"outdoor";"house";"SHINEd_house07.jpg";"congruent";"100% (low prime visibility)";"200 ms";1.4;"vis";"wrong";667.9167502989
"4043";"5";"outdoor";"shopfront";"SHINEd_shopfront01.jpg";"indoor";"livingroom";"SHINEd_livingroom05.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.25;"vis";"correct";965.912947529432
"4044";"5";"indoor";"restaurant";"SHINEd_restaurant04.jpg";"indoor";"bathroom";"SHINEd_bathroom02.jpg";"congruent";"100% (low prime visibility)";"400 ms";1.35;"vis";"correct";887.910948647914
"4045";"5";"outdoor";"playground";"SHINEd_playground13.jpg";"indoor";"diningroom";"SHINEd_diningroom03.jpg";"incongruent";"20% (high prime visibility)";"200 ms";1.4;"vis";"correct";973.91753330885
"4046";"5";"outdoor";"mountain";"SHINEd_mountains09.jpg";"outdoor";"playground";"SHINEd_playground04.jpg";"congruent";"20% (high prime visibility)";"400 ms";1.35;"vis";"wrong";1229.92361387514
